LON,LAT,TIME,
121.60, 24.14, 363.2939,
121.60, 24.15, 341.0158,
121.60, 24.16, 330.1274,
121.60, 24.17, 336.9784,
121.60, 24.18, 359.3415,
121.60, 24.19, 367.9304,
121.60, 24.20, 364.8671,
121.60, 24.21, 361.3660,
121.60, 24.22, 357.0475,
121.60, 24.23, 352.5939,
121.60, 24.24, 348.8723,
121.60, 24.25, 345.7180,
121.60, 24.26, 342.6477,
121.60, 24.27, 339.5298,
121.60, 24.28, 336.0655,
121.60, 24.29, 331.9491,
121.60, 24.30, 327.2177,
121.60, 24.31, 323.2477,
121.60, 24.32, 322.5244,
121.60, 24.33, 323.6193,
121.60, 24.34, 325.4237,
121.60, 24.35, 329.8657,
121.60, 24.36, 335.5800,
121.60, 24.37, 342.1585,
121.60, 24.38, 348.2625,
121.60, 24.39, 354.0880,
121.60, 24.40, 359.7270,
121.60, 24.41, 367.0925,
121.60, 24.42, 375.7393,
121.60, 24.43, 385.1987,
121.60, 24.44, 393.8926,
121.60, 24.45, 401.9007,
121.60, 24.46, 409.6741,
121.60, 24.47, 418.2415,
121.60, 24.48, 427.0702,
121.60, 24.49, 436.5294,
121.60, 24.50, 446.2901,
121.60, 24.51, 446.8463,
121.60, 24.52, 427.8347,
121.60, 24.53, 409.6971,
121.60, 24.54, 392.2146,
121.60, 24.55, 376.0027,
121.60, 24.56, 361.2503,
121.60, 24.57, 347.8253,
121.60, 24.58, 338.9907,
121.60, 24.59, 330.5739,
121.60, 24.60, 322.2947,
121.60, 24.61, 314.4398,
121.60, 24.62, 306.8513,
121.60, 24.63, 302.0154,
121.60, 24.64, 300.3767,
121.60, 24.65, 300.9875,
121.60, 24.66, 292.1605,
121.60, 24.67, 271.9210,
121.60, 24.68, 264.6115,
121.60, 24.69, 261.9565,
121.60, 24.70, 261.3475,
121.60, 24.71, 263.3677,
121.60, 24.72, 267.4402,
121.60, 24.73, 273.6274,
121.60, 24.74, 281.4004,
121.60, 24.75, 292.4211,
121.60, 24.76, 296.2762,
121.60, 24.77, 289.0278,
121.60, 24.78, 285.3944,
121.60, 24.79, 283.0235,
121.60, 24.80, 281.7599,
121.60, 24.81, 280.6976,
121.60, 24.82, 279.2171,
121.60, 24.83, 277.7469,
121.60, 24.84, 274.0163,
121.60, 24.85, 269.0687,
121.60, 24.86, 261.5593,
121.60, 24.87, 256.4405,
121.60, 24.88, 253.2051,
121.60, 24.89, 251.4338,
121.60, 24.90, 251.9131,
121.60, 24.91, 252.5549,
121.60, 24.92, 246.1884,
121.60, 24.93, 239.9641,
121.60, 24.94, 235.2204,
121.60, 24.95, 231.0043,
121.60, 24.96, 229.5027,
121.60, 24.97, 225.6502,
121.60, 24.98, 219.6136,
121.60, 24.99, 215.7921,
121.60, 25.00, 212.8900,
121.60, 25.01, 213.7462,
121.60, 25.02, 218.1364,
121.60, 25.03, 224.8880,
121.60, 25.04, 217.6506,
121.60, 25.05, 214.9677,
121.60, 25.06, 212.4272,
121.60, 25.07, 207.4801,
121.60, 25.08, 202.3319,
121.60, 25.09, 193.1401,
121.60, 25.10, 198.9393,
121.60, 25.11, 193.7549,
121.60, 25.12, 201.9545,
121.60, 25.13, 226.4889,
121.60, 25.14, 241.9410,
121.60, 25.15, 245.8624,
121.60, 25.16, 248.3866,
121.60, 25.17, 249.1516,
121.60, 25.18, 243.6861,
121.60, 25.19, 234.2568,
121.60, 25.20, 222.5625,
121.60, 25.21, 214.1311,
121.60, 25.22, 210.1676,
121.60, 25.23, 213.8536,
121.60, 25.24, 200.0257,
121.60, 25.25, 186.0598,
121.60, 25.26, 175.8092,
121.60, 25.27, 169.1655,
121.60, 25.28, 167.4855,
121.60, 25.29, 163.9081,
121.61, 21.95, 197.4578,
121.61, 23.89, 200.3963,
121.61, 23.90, 202.6402,
121.61, 23.91, 205.2101,
121.61, 23.92, 207.5345,
121.61, 23.93, 209.4050,
121.61, 23.94, 211.3999,
121.61, 23.95, 214.5487,
121.61, 23.96, 219.2833,
121.61, 23.97, 226.2097,
121.61, 23.98, 222.7722,
121.61, 23.99, 229.0658,
121.61, 24.00, 233.3771,
121.61, 24.01, 238.1103,
121.61, 24.02, 243.0775,
121.61, 24.03, 247.6829,
121.61, 24.04, 252.3595,
121.61, 24.05, 257.5912,
121.61, 24.06, 264.3224,
121.61, 24.07, 271.8011,
121.61, 24.08, 280.6924,
121.61, 24.09, 292.4475,
121.61, 24.10, 310.2186,
121.61, 24.11, 329.7552,
121.61, 24.12, 350.1484,
121.61, 24.13, 335.3500,
121.61, 24.14, 314.0525,
121.61, 24.15, 304.5045,
121.61, 24.16, 299.6950,
121.61, 24.17, 315.3901,
121.61, 24.18, 331.8745,
121.61, 24.19, 342.1973,
121.61, 24.20, 346.6957,
121.61, 24.21, 346.8815,
121.61, 24.22, 345.6535,
121.61, 24.23, 343.7908,
121.61, 24.24, 341.4229,
121.61, 24.25, 340.1208,
121.61, 24.26, 339.3445,
121.61, 24.27, 338.8206,
121.61, 24.28, 338.4844,
121.61, 24.29, 338.2874,
121.61, 24.30, 335.9967,
121.61, 24.31, 331.2454,
121.61, 24.32, 330.1237,
121.61, 24.33, 330.4406,
121.61, 24.34, 331.8954,
121.61, 24.35, 336.5067,
121.61, 24.36, 341.5611,
121.61, 24.37, 347.1432,
121.61, 24.38, 352.1595,
121.61, 24.39, 356.8760,
121.61, 24.40, 361.8575,
121.61, 24.41, 367.4873,
121.61, 24.42, 374.7977,
121.61, 24.43, 381.6862,
121.61, 24.44, 389.5882,
121.61, 24.45, 397.0546,
121.61, 24.46, 404.4586,
121.61, 24.47, 412.4516,
121.61, 24.48, 420.9426,
121.61, 24.49, 429.8713,
121.61, 24.50, 439.1041,
121.61, 24.51, 448.7510,
121.61, 24.52, 435.8961,
121.61, 24.53, 417.6267,
121.61, 24.54, 399.9891,
121.61, 24.55, 384.8216,
121.61, 24.56, 369.5657,
121.61, 24.57, 355.1810,
121.61, 24.58, 345.3447,
121.61, 24.59, 335.8863,
121.61, 24.60, 327.0752,
121.61, 24.61, 317.9820,
121.61, 24.62, 309.1106,
121.61, 24.63, 299.9029,
121.61, 24.64, 296.1477,
121.61, 24.65, 302.8177,
121.61, 24.66, 296.9947,
121.61, 24.67, 268.4509,
121.61, 24.68, 258.9298,
121.61, 24.69, 255.3544,
121.61, 24.70, 255.0939,
121.61, 24.71, 257.2633,
121.61, 24.72, 260.3328,
121.61, 24.73, 265.1254,
121.61, 24.74, 270.6580,
121.61, 24.75, 275.1754,
121.61, 24.76, 281.4465,
121.61, 24.77, 280.8549,
121.61, 24.78, 279.8086,
121.61, 24.79, 279.0965,
121.61, 24.80, 279.4793,
121.61, 24.81, 280.3452,
121.61, 24.82, 281.0565,
121.61, 24.83, 283.1171,
121.61, 24.84, 282.2624,
121.61, 24.85, 275.5012,
121.61, 24.86, 264.9550,
121.61, 24.87, 257.4269,
121.61, 24.88, 253.4755,
121.61, 24.89, 251.5739,
121.61, 24.90, 251.4534,
121.61, 24.91, 252.8348,
121.61, 24.92, 248.4475,
121.61, 24.93, 241.9744,
121.61, 24.94, 236.6832,
121.61, 24.95, 233.0741,
121.61, 24.96, 231.6539,
121.61, 24.97, 227.6440,
121.61, 24.98, 221.3682,
121.61, 24.99, 219.3765,
121.61, 25.00, 218.2350,
121.61, 25.01, 218.0370,
121.61, 25.02, 219.5704,
121.61, 25.03, 220.5471,
121.61, 25.04, 221.9034,
121.61, 25.05, 217.6068,
121.61, 25.06, 213.6733,
121.61, 25.07, 210.9768,
121.61, 25.08, 205.4179,
121.61, 25.09, 203.2998,
121.61, 25.10, 201.8437,
121.61, 25.11, 203.7651,
121.61, 25.12, 213.8304,
121.61, 25.13, 233.6567,
121.61, 25.14, 244.1545,
121.61, 25.15, 246.8648,
121.61, 25.16, 249.9212,
121.61, 25.17, 248.3274,
121.61, 25.18, 239.8542,
121.61, 25.19, 228.0486,
121.61, 25.20, 216.4575,
121.61, 25.21, 208.6278,
121.61, 25.22, 203.8342,
121.61, 25.23, 199.9286,
121.61, 25.24, 188.6969,
121.61, 25.25, 177.8009,
121.61, 25.26, 170.3842,
121.61, 25.27, 167.7625,
121.61, 25.28, 166.2314,
121.61, 25.29, 163.3573,
121.62, 23.97, 214.6780,
121.62, 23.98, 218.8029,
121.62, 23.99, 226.8142,
121.62, 24.00, 231.3288,
121.62, 24.01, 232.5753,
121.62, 24.02, 235.2691,
121.62, 24.03, 238.9173,
121.62, 24.04, 243.0448,
121.62, 24.05, 247.2974,
121.62, 24.06, 251.7742,
121.62, 24.07, 256.3892,
121.62, 24.08, 261.2137,
121.62, 24.09, 266.3051,
121.62, 24.10, 271.1149,
121.62, 24.11, 275.3674,
121.62, 24.12, 279.2304,
121.62, 24.13, 288.1757,
121.62, 24.14, 287.1609,
121.62, 24.15, 280.3873,
121.62, 24.16, 281.7114,
121.62, 24.17, 298.7513,
121.62, 24.18, 311.2270,
121.62, 24.19, 321.1876,
121.62, 24.20, 327.2271,
121.62, 24.21, 330.6323,
121.62, 24.22, 332.4969,
121.62, 24.23, 332.8911,
121.62, 24.24, 332.5009,
121.62, 24.25, 331.6499,
121.62, 24.26, 332.4532,
121.62, 24.27, 333.6024,
121.62, 24.28, 335.0519,
121.62, 24.29, 337.0371,
121.62, 24.30, 339.2321,
121.62, 24.31, 338.9344,
121.62, 24.32, 336.6399,
121.62, 24.33, 336.3713,
121.62, 24.34, 338.3612,
121.62, 24.35, 342.7095,
121.62, 24.36, 346.5632,
121.62, 24.37, 350.9893,
121.62, 24.38, 354.9474,
121.62, 24.39, 359.2743,
121.62, 24.40, 363.6887,
121.62, 24.41, 367.7854,
121.62, 24.42, 373.7160,
121.62, 24.43, 379.6062,
121.62, 24.44, 385.4600,
121.62, 24.45, 392.2737,
121.62, 24.46, 399.0138,
121.62, 24.47, 405.6591,
121.62, 24.48, 412.9059,
121.62, 24.49, 420.1857,
121.62, 24.50, 427.2880,
121.62, 24.51, 434.0597,
121.62, 24.52, 434.0954,
121.62, 24.53, 424.3696,
121.62, 24.54, 410.4327,
121.62, 24.55, 395.7767,
121.62, 24.56, 380.3164,
121.62, 24.57, 364.6607,
121.62, 24.58, 353.1109,
121.62, 24.59, 342.6865,
121.62, 24.60, 334.4510,
121.62, 24.61, 326.0620,
121.62, 24.62, 315.8332,
121.62, 24.63, 301.3778,
121.62, 24.64, 291.0437,
121.62, 24.65, 297.4237,
121.62, 24.66, 292.0054,
121.62, 24.67, 262.3820,
121.62, 24.68, 254.0977,
121.62, 24.69, 249.9798,
121.62, 24.70, 249.4074,
121.62, 24.71, 250.6192,
121.62, 24.72, 252.6247,
121.62, 24.73, 256.0587,
121.62, 24.74, 260.2412,
121.62, 24.75, 264.7539,
121.62, 24.76, 269.9898,
121.62, 24.77, 272.7163,
121.62, 24.78, 274.1965,
121.62, 24.79, 275.5833,
121.62, 24.80, 277.6074,
121.62, 24.81, 280.9966,
121.62, 24.82, 286.6495,
121.62, 24.83, 293.6076,
121.62, 24.84, 297.7038,
121.62, 24.85, 289.4244,
121.62, 24.86, 275.5498,
121.62, 24.87, 264.3649,
121.62, 24.88, 257.0438,
121.62, 24.89, 252.9198,
121.62, 24.90, 251.9324,
121.62, 24.91, 252.9340,
121.62, 24.92, 250.7370,
121.62, 24.93, 243.2729,
121.62, 24.94, 239.7070,
121.62, 24.95, 237.6371,
121.62, 24.96, 237.6783,
121.62, 24.97, 231.6799,
121.62, 24.98, 225.1776,
121.62, 24.99, 221.5653,
121.62, 25.00, 220.9131,
121.62, 25.01, 217.7086,
121.62, 25.02, 216.7718,
121.62, 25.03, 216.6203,
121.62, 25.04, 215.3195,
121.62, 25.05, 215.1531,
121.62, 25.06, 213.7896,
121.62, 25.07, 213.7516,
121.62, 25.08, 212.9252,
121.62, 25.09, 208.1573,
121.62, 25.10, 207.4459,
121.62, 25.11, 210.9204,
121.62, 25.12, 218.1005,
121.62, 25.13, 230.9067,
121.62, 25.14, 245.4925,
121.62, 25.15, 254.7319,
121.62, 25.16, 261.3596,
121.62, 25.17, 255.4459,
121.62, 25.18, 237.9531,
121.62, 25.19, 221.5967,
121.62, 25.20, 208.7290,
121.62, 25.21, 201.3237,
121.62, 25.22, 195.5953,
121.62, 25.23, 190.1676,
121.62, 25.24, 180.6372,
121.62, 25.25, 172.6973,
121.62, 25.26, 168.3866,
121.62, 25.27, 166.7034,
121.62, 25.28, 165.2595,
121.63, 23.97, 209.6640,
121.63, 23.98, 212.4211,
121.63, 23.99, 214.9685,
121.63, 24.00, 218.1519,
121.63, 24.01, 223.4974,
121.63, 24.02, 230.3716,
121.63, 24.03, 232.5376,
121.63, 24.04, 235.5122,
121.63, 24.10, 259.3528,
121.63, 24.11, 263.0574,
121.63, 24.12, 265.4893,
121.63, 24.13, 266.1402,
121.63, 24.14, 265.5698,
121.63, 24.15, 266.1385,
121.63, 24.16, 272.7786,
121.63, 24.17, 285.2257,
121.63, 24.18, 295.6071,
121.63, 24.19, 304.8814,
121.63, 24.20, 311.0106,
121.63, 24.21, 314.5061,
121.63, 24.22, 317.6064,
121.63, 24.23, 319.4807,
121.63, 24.24, 320.4917,
121.63, 24.25, 321.0158,
121.63, 24.26, 321.2919,
121.63, 24.27, 323.0031,
121.63, 24.28, 324.2252,
121.63, 24.29, 325.5218,
121.63, 24.30, 328.9254,
121.63, 24.31, 335.5661,
121.63, 24.32, 339.3816,
121.63, 24.33, 341.3360,
121.63, 24.34, 344.4170,
121.63, 24.35, 348.3564,
121.63, 24.36, 351.0002,
121.63, 24.37, 353.9287,
121.63, 24.38, 357.7025,
121.63, 24.39, 361.3642,
121.63, 24.40, 364.8208,
121.63, 24.41, 368.0010,
121.63, 24.42, 372.4526,
121.63, 24.43, 377.3124,
121.63, 24.44, 382.1062,
121.63, 24.45, 386.9355,
121.63, 24.46, 392.6967,
121.63, 24.47, 398.4170,
121.63, 24.48, 404.2353,
121.63, 24.49, 410.3979,
121.63, 24.50, 416.4973,
121.63, 24.51, 421.8558,
121.63, 24.52, 423.8830,
121.63, 24.53, 423.0287,
121.63, 24.54, 420.3648,
121.63, 24.55, 411.0927,
121.63, 24.56, 396.3995,
121.63, 24.57, 378.7435,
121.63, 24.58, 363.3804,
121.63, 24.59, 351.5730,
121.63, 24.60, 344.1255,
121.63, 24.61, 335.5161,
121.63, 24.62, 333.6335,
121.63, 24.63, 300.3758,
121.63, 24.64, 280.3704,
121.63, 24.65, 272.0674,
121.63, 24.66, 271.3031,
121.63, 24.67, 255.4073,
121.63, 24.68, 249.0683,
121.63, 24.69, 245.6696,
121.63, 24.70, 244.6520,
121.63, 24.71, 245.0218,
121.63, 24.72, 246.2938,
121.63, 24.73, 249.6378,
121.63, 24.74, 253.2184,
121.63, 24.75, 256.9995,
121.63, 24.76, 261.8750,
121.63, 24.77, 266.3549,
121.63, 24.78, 268.8861,
121.63, 24.79, 272.2015,
121.63, 24.80, 276.2456,
121.63, 24.81, 282.9443,
121.63, 24.82, 293.7146,
121.63, 24.83, 307.6024,
121.63, 24.84, 317.8341,
121.63, 24.85, 306.1565,
121.63, 24.86, 289.2354,
121.63, 24.87, 275.1428,
121.63, 24.88, 265.0033,
121.63, 24.89, 257.5262,
121.63, 24.90, 253.0907,
121.63, 24.91, 251.4196,
121.63, 24.92, 245.8987,
121.63, 24.93, 240.6696,
121.63, 24.94, 239.4703,
121.63, 24.95, 243.7200,
121.63, 24.96, 247.0558,
121.63, 24.97, 235.8434,
121.63, 24.98, 228.8489,
121.63, 24.99, 224.2671,
121.63, 25.00, 220.0950,
121.63, 25.01, 218.7843,
121.63, 25.02, 218.1586,
121.63, 25.03, 218.0503,
121.63, 25.04, 217.2251,
121.63, 25.05, 215.4170,
121.63, 25.06, 214.3184,
121.63, 25.07, 220.0917,
121.63, 25.08, 215.4003,
121.63, 25.09, 211.4577,
121.63, 25.10, 210.5316,
121.63, 25.11, 212.7951,
121.63, 25.12, 217.1932,
121.63, 25.13, 226.0073,
121.63, 25.14, 236.9113,
121.63, 25.15, 251.2227,
121.63, 25.16, 279.1731,
121.63, 25.17, 274.0205,
121.63, 25.18, 235.4928,
121.63, 25.19, 215.0810,
121.63, 25.20, 202.1948,
121.63, 25.21, 194.4381,
121.63, 25.22, 189.1418,
121.63, 25.23, 184.0732,
121.63, 25.24, 175.2740,
121.63, 25.25, 169.7473,
121.63, 25.26, 167.1837,
121.63, 25.27, 165.7252,
121.64, 23.99, 209.5058,
121.64, 24.00, 212.4681,
121.64, 24.01, 215.3770,
121.64, 24.02, 218.3946,
121.64, 24.03, 222.3333,
121.64, 24.11, 254.2032,
121.64, 24.12, 257.7600,
121.64, 24.13, 260.7161,
121.64, 24.14, 262.0105,
121.64, 24.15, 262.3821,
121.64, 24.16, 264.8806,
121.64, 24.17, 273.3108,
121.64, 24.18, 282.9742,
121.64, 24.19, 292.0728,
121.64, 24.20, 298.3895,
121.64, 24.21, 302.1825,
121.64, 24.22, 304.5084,
121.64, 24.23, 306.5665,
121.64, 24.24, 307.7912,
121.64, 24.25, 308.9219,
121.64, 24.26, 309.8164,
121.64, 24.27, 310.5290,
121.64, 24.28, 312.2816,
121.64, 24.29, 315.0374,
121.64, 24.30, 320.0895,
121.64, 24.31, 327.2063,
121.64, 24.32, 335.6902,
121.64, 24.33, 343.8523,
121.64, 24.34, 349.6709,
121.64, 24.35, 353.4629,
121.64, 24.36, 354.7256,
121.64, 24.37, 357.3312,
121.64, 24.38, 360.0132,
121.64, 24.39, 362.6927,
121.64, 24.40, 365.2823,
121.64, 24.41, 367.7000,
121.64, 24.42, 370.8646,
121.64, 24.43, 374.8199,
121.64, 24.44, 378.6378,
121.64, 24.45, 382.4127,
121.64, 24.46, 386.4056,
121.64, 24.47, 390.9216,
121.64, 24.48, 395.7776,
121.64, 24.49, 401.2445,
121.64, 24.50, 406.4521,
121.64, 24.51, 410.8524,
121.64, 24.52, 414.3631,
121.64, 24.53, 418.2404,
121.64, 24.54, 425.4605,
121.64, 24.55, 432.1519,
121.64, 24.56, 424.2494,
121.64, 24.57, 401.8155,
121.64, 24.58, 378.3261,
121.64, 24.59, 362.3977,
121.64, 24.60, 352.1177,
121.64, 24.61, 341.6871,
121.64, 24.62, 318.2214,
121.64, 24.63, 291.5737,
121.64, 24.64, 269.4705,
121.64, 24.65, 257.1198,
121.64, 24.66, 256.2328,
121.64, 24.67, 249.4072,
121.64, 24.68, 245.4571,
121.64, 24.69, 242.3784,
121.64, 24.70, 240.9839,
121.64, 24.71, 240.5112,
121.64, 24.72, 242.2879,
121.64, 24.73, 245.0928,
121.64, 24.74, 248.0615,
121.64, 24.75, 253.6212,
121.64, 24.76, 256.9296,
121.64, 24.77, 261.6298,
121.64, 24.78, 265.7019,
121.64, 24.79, 269.9976,
121.64, 24.80, 275.4477,
121.64, 24.81, 286.1453,
121.64, 24.82, 302.4497,
121.64, 24.83, 325.1361,
121.64, 24.84, 343.9677,
121.64, 24.85, 324.7969,
121.64, 24.86, 305.2531,
121.64, 24.87, 288.2704,
121.64, 24.88, 274.2355,
121.64, 24.89, 263.7054,
121.64, 24.90, 256.5627,
121.64, 24.91, 250.9857,
121.64, 24.92, 242.7375,
121.64, 24.93, 235.8470,
121.64, 24.94, 232.3459,
121.64, 24.95, 232.7940,
121.64, 24.96, 235.1572,
121.64, 24.97, 233.6341,
121.64, 24.98, 231.3515,
121.64, 24.99, 227.4398,
121.64, 25.00, 222.8646,
121.64, 25.01, 221.7435,
121.64, 25.02, 221.7277,
121.64, 25.03, 221.9987,
121.64, 25.04, 220.5037,
121.64, 25.05, 217.6850,
121.64, 25.06, 215.1288,
121.64, 25.07, 229.1766,
121.64, 25.08, 216.7249,
121.64, 25.09, 212.7723,
121.64, 25.10, 210.3843,
121.64, 25.11, 211.1383,
121.64, 25.12, 213.2805,
121.64, 25.13, 218.3510,
121.64, 25.14, 225.6878,
121.64, 25.15, 234.1768,
121.64, 25.16, 248.6575,
121.64, 25.17, 259.5935,
121.64, 25.18, 229.2261,
121.64, 25.19, 208.8349,
121.64, 25.20, 195.8293,
121.64, 25.21, 187.8936,
121.64, 25.22, 184.1624,
121.64, 25.23, 178.6888,
121.64, 25.24, 171.6161,
121.64, 25.25, 168.1768,
121.64, 25.26, 166.2051,
121.65, 24.00, 207.2369,
121.65, 24.01, 209.8377,
121.65, 24.02, 212.8557,
121.65, 24.11, 246.5603,
121.65, 24.12, 250.0922,
121.65, 24.13, 253.6715,
121.65, 24.14, 257.0803,
121.65, 24.15, 260.3199,
121.65, 24.16, 263.0699,
121.65, 24.17, 266.0987,
121.65, 24.18, 272.3470,
121.65, 24.19, 281.5320,
121.65, 24.20, 288.3338,
121.65, 24.21, 292.5666,
121.65, 24.22, 294.6289,
121.65, 24.23, 296.7270,
121.65, 24.24, 298.4188,
121.65, 24.25, 299.6680,
121.65, 24.26, 300.8007,
121.65, 24.27, 302.1112,
121.65, 24.28, 303.5403,
121.65, 24.29, 306.5046,
121.65, 24.30, 312.4698,
121.65, 24.31, 319.9636,
121.65, 24.32, 329.3239,
121.65, 24.33, 341.5544,
121.65, 24.34, 355.4959,
121.65, 24.35, 359.8156,
121.65, 24.36, 358.5905,
121.65, 24.37, 359.8018,
121.65, 24.38, 361.4306,
121.65, 24.39, 363.2254,
121.65, 24.40, 365.0298,
121.65, 24.41, 366.7283,
121.65, 24.42, 368.9643,
121.65, 24.43, 371.8866,
121.65, 24.44, 374.7932,
121.65, 24.45, 378.2151,
121.65, 24.46, 381.7271,
121.65, 24.47, 385.3890,
121.65, 24.48, 389.3919,
121.65, 24.49, 393.8264,
121.65, 24.50, 398.6568,
121.65, 24.51, 403.4401,
121.65, 24.52, 408.3243,
121.65, 24.53, 415.7731,
121.65, 24.54, 426.6428,
121.65, 24.55, 441.9323,
121.65, 24.56, 456.1956,
121.65, 24.57, 442.1195,
121.65, 24.58, 396.8801,
121.65, 24.59, 367.5263,
121.65, 24.60, 347.1427,
121.65, 24.61, 326.4746,
121.65, 24.62, 302.9583,
121.65, 24.63, 280.2308,
121.65, 24.64, 259.8291,
121.65, 24.65, 249.8805,
121.65, 24.66, 249.0937,
121.65, 24.67, 255.2402,
121.65, 24.68, 244.3863,
121.65, 24.69, 240.0520,
121.65, 24.70, 238.0695,
121.65, 24.71, 237.9197,
121.65, 24.72, 239.8121,
121.65, 24.73, 242.3798,
121.65, 24.74, 246.4663,
121.65, 24.75, 251.6958,
121.65, 24.76, 257.6529,
121.65, 24.77, 262.3158,
121.65, 24.78, 266.1415,
121.65, 24.79, 270.4775,
121.65, 24.80, 278.4644,
121.65, 24.81, 292.8907,
121.65, 24.82, 312.4219,
121.65, 24.83, 341.2601,
121.65, 24.84, 360.9384,
121.65, 24.85, 337.6854,
121.65, 24.86, 316.0175,
121.65, 24.87, 297.7561,
121.65, 24.88, 281.7558,
121.65, 24.89, 268.9538,
121.65, 24.90, 260.4802,
121.65, 24.91, 250.6750,
121.65, 24.92, 240.3764,
121.65, 24.93, 232.9766,
121.65, 24.94, 231.9196,
121.65, 24.95, 231.8073,
121.65, 24.96, 232.7124,
121.65, 24.97, 234.5273,
121.65, 24.98, 236.8337,
121.65, 24.99, 234.2139,
121.65, 25.00, 226.7951,
121.65, 25.01, 226.1906,
121.65, 25.02, 227.3295,
121.65, 25.03, 229.3540,
121.65, 25.04, 226.9405,
121.65, 25.05, 222.6614,
121.65, 25.06, 218.0385,
121.65, 25.07, 223.3984,
121.65, 25.08, 216.5483,
121.65, 25.09, 211.7033,
121.65, 25.10, 208.4015,
121.65, 25.11, 207.6265,
121.65, 25.12, 207.8903,
121.65, 25.13, 209.9574,
121.65, 25.14, 213.4704,
121.65, 25.15, 218.3422,
121.65, 25.16, 223.3877,
121.65, 25.17, 225.7801,
121.65, 25.18, 213.0055,
121.65, 25.19, 200.7453,
121.65, 25.20, 190.2117,
121.65, 25.21, 181.8157,
121.65, 25.22, 180.3912,
121.65, 25.23, 173.5678,
121.66, 24.12, 243.8676,
121.66, 24.13, 247.1586,
121.66, 24.14, 250.8095,
121.66, 24.15, 254.9095,
121.66, 24.16, 259.5020,
121.66, 24.17, 264.9463,
121.66, 24.18, 269.9388,
121.66, 24.19, 274.7960,
121.66, 24.20, 282.1981,
121.66, 24.21, 286.8521,
121.66, 24.22, 288.9665,
121.66, 24.23, 289.8002,
121.66, 24.24, 291.3199,
121.66, 24.25, 292.5835,
121.66, 24.26, 293.8687,
121.66, 24.27, 295.3109,
121.66, 24.28, 297.3105,
121.66, 24.29, 301.1869,
121.66, 24.30, 306.9490,
121.66, 24.31, 314.3076,
121.66, 24.32, 324.1394,
121.66, 24.33, 336.7280,
121.66, 24.34, 353.9103,
121.66, 24.35, 361.7698,
121.66, 24.36, 360.2182,
121.66, 24.37, 360.5584,
121.66, 24.38, 361.3679,
121.66, 24.39, 362.4069,
121.66, 24.40, 363.5980,
121.66, 24.41, 365.0264,
121.66, 24.42, 366.7973,
121.66, 24.43, 368.8376,
121.66, 24.44, 371.2012,
121.66, 24.45, 373.9965,
121.66, 24.46, 377.0551,
121.66, 24.47, 380.4661,
121.66, 24.48, 383.9854,
121.66, 24.49, 387.7900,
121.66, 24.50, 392.3479,
121.66, 24.51, 398.2119,
121.66, 24.52, 404.8839,
121.66, 24.53, 413.5613,
121.66, 24.54, 426.4609,
121.66, 24.55, 443.3540,
121.66, 24.56, 463.7115,
121.66, 24.57, 460.3448,
121.66, 24.58, 422.2494,
121.66, 24.59, 367.1772,
121.66, 24.60, 334.3307,
121.66, 24.61, 311.9778,
121.66, 24.62, 289.1858,
121.66, 24.63, 269.2560,
121.66, 24.64, 254.5583,
121.66, 24.65, 247.4521,
121.66, 24.66, 245.9023,
121.66, 24.67, 255.6539,
121.66, 24.68, 244.5439,
121.66, 24.69, 238.5499,
121.66, 24.70, 236.0050,
121.66, 24.71, 236.4439,
121.66, 24.72, 238.1456,
121.66, 24.73, 240.8270,
121.66, 24.74, 244.6888,
121.66, 24.75, 249.4763,
121.66, 24.76, 256.0379,
121.66, 24.77, 263.0184,
121.66, 24.78, 268.9713,
121.66, 24.79, 274.2700,
121.66, 24.80, 282.1740,
121.66, 24.81, 295.5395,
121.66, 24.82, 310.0212,
121.66, 24.83, 325.1147,
121.66, 24.84, 328.6493,
121.66, 24.85, 323.1753,
121.66, 24.86, 312.0224,
121.66, 24.87, 298.7908,
121.66, 24.88, 285.2179,
121.66, 24.89, 272.8631,
121.66, 24.90, 260.2160,
121.66, 24.91, 250.9744,
121.66, 24.92, 240.7694,
121.66, 24.93, 233.8125,
121.66, 24.94, 234.2341,
121.66, 24.95, 234.2453,
121.66, 24.96, 235.5695,
121.66, 24.97, 238.7005,
121.66, 24.98, 242.7632,
121.66, 24.99, 252.3602,
121.66, 25.00, 235.6252,
121.66, 25.01, 230.5538,
121.66, 25.02, 231.9571,
121.66, 25.03, 245.4285,
121.66, 25.04, 233.9267,
121.66, 25.05, 232.2182,
121.66, 25.06, 222.1077,
121.66, 25.07, 213.9445,
121.66, 25.08, 213.5238,
121.66, 25.09, 209.0027,
121.66, 25.10, 205.6196,
121.66, 25.11, 203.4050,
121.66, 25.12, 202.4342,
121.66, 25.13, 202.5217,
121.66, 25.14, 203.3147,
121.66, 25.15, 205.5712,
121.66, 25.16, 207.9282,
121.66, 25.17, 207.9963,
121.66, 25.18, 200.9489,
121.66, 25.19, 190.3175,
121.66, 25.20, 180.1987,
121.66, 25.21, 177.4789,
121.67, 24.14, 246.1895,
121.67, 24.20, 277.9715,
121.67, 24.21, 283.5730,
121.67, 24.22, 286.0284,
121.67, 24.23, 286.3566,
121.67, 24.24, 286.1626,
121.67, 24.25, 287.0612,
121.67, 24.26, 288.3013,
121.67, 24.27, 289.8868,
121.67, 24.28, 292.7748,
121.67, 24.29, 297.2475,
